"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
srq_i14_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy embarrassing others","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i15_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy many people wanting to invite me to their social events","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i16_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy keeping promises I make to others","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i17_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy seeing others get hurt","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i18_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy achieving recognition from others","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i19_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy it if someone accepts me as I am, no matter what","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i20_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy having an active sex life","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i21_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy someone else making decisions for me","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i22_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy making someone feel happy","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i23_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy following someone else's rules","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
ius_i1_s1_r1_e1,ius_s1_r1_e1,,radio,"Unforeseen events upset me greatly.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i2_s1_r1_e1,ius_s1_r1_e1,,radio,"It frustrates me not having all the information I need.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i3_s1_r1_e1,ius_s1_r1_e1,,radio,"Uncertainty keeps me from living a full life.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i4_s1_r1_e1,ius_s1_r1_e1,,radio,"One should always look ahead so as to avoid surprises.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i5_s1_r1_e1,ius_s1_r1_e1,,radio,"A small unforeseen event can spoil everything, even with the best of planning.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i6_s1_r1_e1,ius_s1_r1_e1,,radio,"When it's time to act, uncertainty paralyses me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i7_s1_r1_e1,ius_s1_r1_e1,,radio,"When I am uncertain I can't function very well.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i8_s1_r1_e1,ius_s1_r1_e1,,radio,"I always want to know what the future has in store for me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i9_s1_r1_e1,ius_s1_r1_e1,,radio,"I can't stand being taken by surprise.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i10_s1_r1_e1,ius_s1_r1_e1,,radio,"The smallest doubt can stop me from acting.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i11_s1_r1_e1,ius_s1_r1_e1,,radio,"I should be able to organize everything in advance.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i12_s1_r1_e1,ius_s1_r1_e1,,radio,"I must get away from all uncertain situations.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
erq_i1_s1_r1_e1,erq_s1_r1_e1,,radio,"When I want to feel more positive emotion (such as joy or amusement), I change what I'm thinking about.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i2_s1_r1_e1,erq_s1_r1_e1,,radio,"I keep my emotions to myself.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i3_s1_r1_e1,erq_s1_r1_e1,,radio,"When I want to feel less negative emotion (such as sadness or anger), I change what I'm thinking about.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i4_s1_r1_e1,erq_s1_r1_e1,,radio,"When I am feeling positive emotions, I am careful not to express them.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i5_s1_r1_e1,erq_s1_r1_e1,,radio,"When I'm faced with a stressful situation, I make myself think about it in a way that helps me stay calm.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i6_s1_r1_e1,erq_s1_r1_e1,,radio,"I control my emotions by not expressing them.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i7_s1_r1_e1,erq_s1_r1_e1,,radio,"When I want to feel more positive emotion, I change the way I'm thinking about the situation.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i8_s1_r1_e1,erq_s1_r1_e1,,radio,"I control my emotions by changing the way I think about the situation I'm in.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i9_s1_r1_e1,erq_s1_r1_e1,,radio,"When I am feeling negative emotions, I make sure not to express them.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i10_s1_r1_e1,erq_s1_r1_e1,,radio,"When I want to feel less negative emotion, I change the way I'm thinking about the situation.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
sias6_b_i1_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I have difficulty making eye contact with others","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_b_i2_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I find it difficult mixing comfortably with the people I work with","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_b_i3_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I tense up if I meet an acquaintance on the street","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_b_i4_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I feel tense if I am alone with just one person","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_b_i5_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I have difficulty talking with other people","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_b_i6_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I find it difficult to disagree with another's point of view","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_b_i1_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I get nervous that people are staring at me as I walk down the street","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_b_i2_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I worry about shaking or trembling when I'm watched by other people","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_b_i3_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I would get tense if I had to sit facing other people on a bus or train","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_b_i4_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I worry I might do something to attract the attention of other people","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_b_i5_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"When in an elevator, I am tense if people look at me","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_b_i6_s1_r1_e1,sias6sps6_b_s1_r1_e1,,radio,"I can feel conspicuous standing in a line","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
hsps_i1_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you easily overwhelmed by strong sensory input?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i2_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you seem to be aware of subtleties in your environment?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i3_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do other people's moods affect you?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i4_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you tend to be more sensitive to pain?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i5_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you find yourself needing to withdraw during busy days, into bed or into a darkened room or any place where you can have some privacy and relief from stimulation?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i6_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you particularly sensitive to the effects of caffeine?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i7_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you easily overwhelmed by things like bright lights, strong smells, coarse fabrics, or sirens close by?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i8_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you have a rich, complex inner life?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i9_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you made uncomfortable by loud noises?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i10_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you deeply moved by the arts or music?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i11_s1_r1_e1,hsps_s1_r1_e1,,radio,"Does your nervous system sometimes feel so frazzled that you just have to go off by yourself?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i12_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you conscientious?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i13_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you startle easily?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i14_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you get rattled when you have a lot to do in a short amount of time?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i15_s1_r1_e1,hsps_s1_r1_e1,,radio,"When people are uncomfortable in a physical environment do you tend to know what needs to be done to make it more comfortable (like changing the lighting or the seating)?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i16_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you annoyed when people try to get you to do too many things at once?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i17_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you try hard to avoid making mistakes or forgetting things?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i18_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you make a point to avoid violent movies and TV shows?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i19_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you become unpleasantly aroused when a lot is going on around you?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i20_s1_r1_e1,hsps_s1_r1_e1,,radio,"Does being very hungry create a strong reaction in you, disrupting your concentration or mood?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i21_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do changes in your life shake you up?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i22_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you notice and enjoy delicate or fine scents, tastes, sounds, works of art?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i23_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you find it unpleasant to have a lot going on at once?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i24_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you make it a high priority to arrange your life to avoid upsetting or overwhelming situations?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i25_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you bothered by intense stimuli, like loud noises or chaotic scenes?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i26_s1_r1_e1,hsps_s1_r1_e1,,radio,"When you must compete or be observed while performing a task, do you become so nervous or shaky that you do much worse than you would otherwise?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i27_s1_r1_e1,hsps_s1_r1_e1,,radio,"When you were a child, did parents or teachers seem to see you as sensitive or shy?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
psqi_i1_s1_r1_e1,psqi_s1_r1_e1,,text,"During the past month, when have you usually gone to bed at night?",,,,,,,,y,,,,,
psqi_i2_s1_r1_e1,psqi_s1_r1_e1,,text,"During the past month, how long (in minutes) has it usually taken you to fall asleep each night?",,,integer,0,10000,,,y,,,,,
psqi_i3_s1_r1_e1,psqi_s1_r1_e1,,text,"During the past month, when have you usually gotten up in the morning?",,,,,,,,y,,,,,
psqi_i4_s1_r1_e1,psqi_s1_r1_e1,,text,"During the past month, how many hours of actual sleep did you get at night? (This may be different than the number of hours you sleep in bed.)",,,integer,0,24,,,y,,,,,
psqi_i5_sub1_s1_r1_e1,psqi_s1_r1_e1,"During the past month, how often have you had trouble sleeping because you...",radio,"cannot get to sleep within 30 minutes","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub2_s1_r1_e1,psqi_s1_r1_e1,,radio,"wake up in the middle of the night or early morning","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub3_s1_r1_e1,psqi_s1_r1_e1,,radio,"have to get up to use the bathroom","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub4_s1_r1_e1,psqi_s1_r1_e1,,radio,"cannot breath comfortably","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub5_s1_r1_e1,psqi_s1_r1_e1,,radio,"cough or snore loudly","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub6_s1_r1_e1,psqi_s1_r1_e1,,radio,"feel too cold","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub7_s1_r1_e1,psqi_s1_r1_e1,,radio,"feel too hot","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub8_s1_r1_e1,psqi_s1_r1_e1,,radio,"had bad dreams","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub9_s1_r1_e1,psqi_s1_r1_e1,,radio,"have pain","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_sub10_s1_r1_e1,psqi_s1_r1_e1,,radio,"Other reason(s). please describe","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_5,,
psqi_i5_other_s1_r1_e1,psqi_s1_r1_e1,,notes,,,,,,,,"[psqi_i5_sub10_s1_r1_e1] = '1' or [psqi_i5_sub10_s1_r1_e1] = '2' or [psqi_i5_sub10_s1_r1_e1] = '3'",,,,,,
psqi_i6_s1_r1_e1,psqi_s1_r1_e1,,radio,"During the past month, how would you rate your sleep quality overall?","0, Very good | 1, Fairly good | 2, Fairly bad | 3, Very bad",,,,,,,y,,,psqi_6,,
psqi_i7_s1_r1_e1,psqi_s1_r1_e1,,radio,"During the past month, how often have you taken medicine (prescribed or ""over the counter"") to help you sleep?","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_78,,
psqi_i8_s1_r1_e1,psqi_s1_r1_e1,,radio,"During the past month, how often have you had trouble staying awake while driving, eating meals, or engaging in social activity?","0, Not during the past month | 1, Less than once a week | 2, Once or twice a week | 3, Three or more times a week",,,,,,,y,,,psqi_78,,
psqi_i9_s1_r1_e1,psqi_s1_r1_e1,,radio,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?","0, No problem at all | 1, Only a very slight problem | 2, Somewhat of a problem | 3, A very big problem",,,,,,,y,,,psqi_9,,
psqi_i10_sub1_s1_r1_e1,psqi_s1_r1_e1,,radio,"Do you have a roommate or bed partner? Choose what most accurately describes your situation.","0, No bed partner or roommate | 1, Partner/Roommate in other room | 2, Partner in same room, but not same bed | 3, Partner in same bed",,,,,,,y,,,psqi_10,,
psqi_i10_sub2_s1_r1_e1,psqi_s1_r1_e1,"If you have a roommate or bed partner, ask him/her how often in the past month you have had...",radio,"loud snoring","0, Not during the past month | 1, Less than once per week | 2, Once or twice a week | 3, Three or more times a week",,,,,,"[psqi_i10_sub1_s1_r1_e1] = 1 OR [psqi_i10_sub1_s1_r1_e1] = 2 OR [psqi_i10_sub1_s1_r1_e1] = 3",y,,,psqi_10q,,
psqi_i10_sub3_s1_r1_e1,psqi_s1_r1_e1,,radio,"long pauses between breaths while asleep","0, Not during the past month | 1, Less than once per week | 2, Once or twice a week | 3, Three or more times a week",,,,,,"[psqi_i10_sub1_s1_r1_e1] = 1 OR [psqi_i10_sub1_s1_r1_e1] = 2 OR [psqi_i10_sub1_s1_r1_e1] = 3",y,,,psqi_10q,,
psqi_i10_sub4_s1_r1_e1,psqi_s1_r1_e1,,radio,"legs twitching or jerking while you sleep","0, Not during the past month | 1, Less than once per week | 2, Once or twice a week | 3, Three or more times a week",,,,,,"[psqi_i10_sub1_s1_r1_e1] = 1 OR [psqi_i10_sub1_s1_r1_e1] = 2 OR [psqi_i10_sub1_s1_r1_e1] = 3",y,,,psqi_10q,,
psqi_i10_sub5_s1_r1_e1,psqi_s1_r1_e1,,radio,"episodes of disorientation or confusion during sleep","0, Not during the past month | 1, Less than once per week | 2, Once or twice a week | 3, Three or more times a week",,,,,,"[psqi_i10_sub1_s1_r1_e1] = 1 OR [psqi_i10_sub1_s1_r1_e1] = 2 OR [psqi_i10_sub1_s1_r1_e1] = 3",y,,,psqi_10q,,
psqi_i10_sub6_s1_r1_e1,psqi_s1_r1_e1,,radio,"Other restlessness while you sleep; please describe","0, Not during the past month | 1, Less than once per week | 2, Once or twice a week | 3, Three or more times a week",,,,,,"[psqi_i10_sub1_s1_r1_e1] = 1 OR [psqi_i10_sub1_s1_r1_e1] = 2 OR [psqi_i10_sub1_s1_r1_e1] = 3",y,,,psqi_10q,,
psqi_i10_other_s1_r1_e1,psqi_s1_r1_e1,,notes,,,,,,,,"[psqi_i10_sub6_s1_r1_e1] = '1' or [psqi_i10_sub6_s1_r1_e1] = '2' or [psqi_i10_sub6_s1_r1_e1] = '3'",,,,,,
bfne_b_i1_s1_r1_e1,bfne_b_s1_r1_e1,,radio,"1. I worry about what other people will think of me even when when I know it doesn't make any difference.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,bfne,,
bfne_b_i2_s1_r1_e1,bfne_b_s1_r1_e1,,radio,"2. It bothers me when people form an unfavorable impression of me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,bfne,,
bfne_b_i3_s1_r1_e1,bfne_b_s1_r1_e1,,radio,"3. I am frequently afraid of other people noticing my shortcomings.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,bfne,,
bfne_b_i4_s1_r1_e1,bfne_b_s1_r1_e1,,radio,"4. I worry about what kind of impression I make on people.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,bfne,,
bfne_b_i5_s1_r1_e1,bfne_b_s1_r1_e1,,radio,"5. I am afraid that others will not approve of me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,bfne,,
bfne_b_i6_s1_r1_e1,bfne_b_s1_r1_e1,,radio,"6. I am afraid that other people will find fault with me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,bfne,,
bfne_b_i7_s1_r1_e1,bfne_b_s1_r1_e1,,radio,"7. I am concerned about other people's opinions of me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,bfne,,
bfne_b_i8_s1_r1_e1,bfne_b_s1_r1_e1,,radio,"8. When I am talking to someone, I worry about what they may be thinking about me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,bfne,,
