"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
srq_i1_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy being around people who think I am an important, exciting person","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i2_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy treating others fairly","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i3_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy making someone angry","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i4_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy going to parties","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i5_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy being nice to someone only if I gain something out of it","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i6_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy feeling emotionally connected to someone","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i7_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy it if others look up to me","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i8_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy tricking someone out of something","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i9_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy having erotic relationships","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i10_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy being a member of a group/club","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i11_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy being around people who are impressed with who I am and what I do","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i12_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy letting someone else tell me what to do","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i13_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy having many sexual experiences","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i14_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy embarrassing others","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i15_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy many people wanting to invite me to their social events","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i16_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy keeping promises I make to others","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i17_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy seeing others get hurt","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i18_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy achieving recognition from others","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i19_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy it if someone accepts me as I am, no matter what","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i20_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy having an active sex life","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i21_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy someone else making decisions for me","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i22_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy making someone feel happy","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
srq_i23_s1_r1_e1,srq_s1_r1_e1,,radio,"I enjoy following someone else's rules","1, Strongly disagree | 2, Disagree | 3, Slightly disagree | 4, Neither agree nor disagree | 5, Slightly agree | 6, Agree | 7, Strongly agree",,,,,,,y,,,srq_s1_r1_e1,,
idea_i1_s1_r1_e1,idea_s1_r1_e1,"Is this period of your life a...",radio,"time of many possibilities?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i2_s1_r1_e1,idea_s1_r1_e1,,radio,"time of exploration?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i3_s1_r1_e1,idea_s1_r1_e1,,radio,"time of confusion?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i4_s1_r1_e1,idea_s1_r1_e1,,radio,"time of experimentation?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i5_s1_r1_e1,idea_s1_r1_e1,,radio,"time of personal freedom?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i6_s1_r1_e1,idea_s1_r1_e1,,radio,"time of feeling restricted?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i7_s1_r1_e1,idea_s1_r1_e1,,radio,"time of responsibility for yourself?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i8_s1_r1_e1,idea_s1_r1_e1,,radio,"time of feeling stressed out?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i9_s1_r1_e1,idea_s1_r1_e1,,radio,"time of instability?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i10_s1_r1_e1,idea_s1_r1_e1,,radio,"time of optimism?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i11_s1_r1_e1,idea_s1_r1_e1,,radio,"time of high pressure?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i12_s1_r1_e1,idea_s1_r1_e1,,radio,"time of finding out who you are?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i13_s1_r1_e1,idea_s1_r1_e1,,radio,"time of settling down?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i14_s1_r1_e1,idea_s1_r1_e1,,radio,"time of responsibility for others?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i15_s1_r1_e1,idea_s1_r1_e1,,radio,"time of independence?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i16_s1_r1_e1,idea_s1_r1_e1,,radio,"time of open choices?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i17_s1_r1_e1,idea_s1_r1_e1,,radio,"time of unpredictability?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i18_s1_r1_e1,idea_s1_r1_e1,,radio,"time of commitments to others?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i19_s1_r1_e1,idea_s1_r1_e1,,radio,"time of self-sufficiency?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i20_s1_r1_e1,idea_s1_r1_e1,,radio,"time of many worries?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i21_s1_r1_e1,idea_s1_r1_e1,,radio,"time of trying out new things?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i22_s1_r1_e1,idea_s1_r1_e1,,radio,"time of focusing on yourself?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i23_s1_r1_e1,idea_s1_r1_e1,,radio,"time of separating from parents?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i24_s1_r1_e1,idea_s1_r1_e1,,radio,"time of defining yourself?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i25_s1_r1_e1,idea_s1_r1_e1,,radio,"time of planning for the future?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i26_s1_r1_e1,idea_s1_r1_e1,,radio,"time of seeking a sense of meaning?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i27_s1_r1_e1,idea_s1_r1_e1,,radio,"time of deciding on your own beliefs and values?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i28_s1_r1_e1,idea_s1_r1_e1,,radio,"time of learning to think for yourself?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i29_s1_r1_e1,idea_s1_r1_e1,,radio,"time of feeling adult in some ways but not others?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i30_s1_r1_e1,idea_s1_r1_e1,,radio,"time of gradually becoming an adult?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
idea_i31_s1_r1_e1,idea_s1_r1_e1,,radio,"time of being not sure whether you have reached full adulthood?","1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree",,,,,,,y,,,idea_s1_r1_e1,,
ius_i1_s1_r1_e1,ius_s1_r1_e1,,radio,"Unforeseen events upset me greatly.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i2_s1_r1_e1,ius_s1_r1_e1,,radio,"It frustrates me not having all the information I need.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i3_s1_r1_e1,ius_s1_r1_e1,,radio,"Uncertainty keeps me from living a full life.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i4_s1_r1_e1,ius_s1_r1_e1,,radio,"One should always look ahead so as to avoid surprises.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i5_s1_r1_e1,ius_s1_r1_e1,,radio,"A small unforeseen event can spoil everything, even with the best of planning.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i6_s1_r1_e1,ius_s1_r1_e1,,radio,"When it's time to act, uncertainty paralyses me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i7_s1_r1_e1,ius_s1_r1_e1,,radio,"When I am uncertain I can't function very well.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i8_s1_r1_e1,ius_s1_r1_e1,,radio,"I always want to know what the future has in store for me.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i9_s1_r1_e1,ius_s1_r1_e1,,radio,"I can't stand being taken by surprise.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i10_s1_r1_e1,ius_s1_r1_e1,,radio,"The smallest doubt can stop me from acting.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i11_s1_r1_e1,ius_s1_r1_e1,,radio,"I should be able to organize everything in advance.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
ius_i12_s1_r1_e1,ius_s1_r1_e1,,radio,"I must get away from all uncertain situations.","1, Not at all characteristic of me | 2, A little characteristic of me | 3, Somewhat characteristic of me | 4, Very characteristic of me | 5, Entirely characteristic of me",,,,,,,y,,,ius_s1_r1_e1,,
erq_i1_s1_r1_e1,erq_s1_r1_e1,,radio,"When I want to feel more positive emotion (such as joy or amusement), I change what I'm thinking about.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i2_s1_r1_e1,erq_s1_r1_e1,,radio,"I keep my emotions to myself.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i3_s1_r1_e1,erq_s1_r1_e1,,radio,"When I want to feel less negative emotion (such as sadness or anger), I change what I'm thinking about.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i4_s1_r1_e1,erq_s1_r1_e1,,radio,"When I am feeling positive emotions, I am careful not to express them.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i5_s1_r1_e1,erq_s1_r1_e1,,radio,"When I'm faced with a stressful situation, I make myself think about it in a way that helps me stay calm.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i6_s1_r1_e1,erq_s1_r1_e1,,radio,"I control my emotions by not expressing them.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i7_s1_r1_e1,erq_s1_r1_e1,,radio,"When I want to feel more positive emotion, I change the way I'm thinking about the situation.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i8_s1_r1_e1,erq_s1_r1_e1,,radio,"I control my emotions by changing the way I think about the situation I'm in.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i9_s1_r1_e1,erq_s1_r1_e1,,radio,"When I am feeling negative emotions, I make sure not to express them.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
erq_i10_s1_r1_e1,erq_s1_r1_e1,,radio,"When I want to feel less negative emotion, I change the way I'm thinking about the situation.","1, Strongly disagree | 2,  | 3,  | 4, Neutral | 5,  | 6,  | 7, Strongly agree",,,,,,,y,,,erq_s1_r1_e1,,
sias6_i1_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I have difficulty making eye contact with others","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_i2_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I find it difficult mixing comfortably with the people I work with","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_i3_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I tense up if I meet an acquaintance on the street","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_i4_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I feel tense if I am alone with just one person","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_i5_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I have difficulty talking with other people","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sias6_i6_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I find it difficult to disagree with another's point of view","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_i1_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I get nervous that people are staring at me as I walk down the street","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_i2_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I worry about shaking or trembling when I'm watched by other people","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_i3_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I would get tense if I had to sit facing other people on a bus or train","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_i4_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I worry I might do something to attract the attention of other people","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_i5_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"When in an elevator, I am tense if people look at me","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
sps6_i6_s1_r1_e1,sias6sps6_s1_r1_e1,,radio,"I can feel conspicuous standing in a line","0, Not at all characteristic or true of me | 1, Slight characteristic or true of me | 2, Moderately characteristic or true of me | 3, Very characteristic or true of me | 4, Extremely characteristic or true of me",,,,,,,y,,,sias_sps,,
hsps_i1_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you easily overwhelmed by strong sensory input?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i2_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you seem to be aware of subtleties in your environment?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i3_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do other people's moods affect you?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i4_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you tend to be more sensitive to pain?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i5_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you find yourself needing to withdraw during busy days, into bed or into a darkened room or any place where you can have some privacy and relief from stimulation?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i6_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you particularly sensitive to the effects of caffeine?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i7_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you easily overwhelmed by things like bright lights, strong smells, coarse fabrics, or sirens close by?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i8_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you have a rich, complex inner life?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i9_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you made uncomfortable by loud noises?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i10_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you deeply moved by the arts or music?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i11_s1_r1_e1,hsps_s1_r1_e1,,radio,"Does your nervous system sometimes feel so frazzled that you just have to go off by yourself?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i12_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you conscientious?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i13_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you startle easily?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i14_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you get rattled when you have a lot to do in a short amount of time?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i15_s1_r1_e1,hsps_s1_r1_e1,,radio,"When people are uncomfortable in a physical environment do you tend to know what needs to be done to make it more comfortable (like changing the lighting or the seating)?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i16_s1_r1_e1,hsps_s1_r1_e1,,radio,"Are you annoyed when people try to get you to do too many things at once?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i17_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you try hard to avoid making mistakes or forgetting things?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i18_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you make a point to avoid violent movies and TV shows?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i19_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do you become unpleasantly aroused when a lot is going on around you?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i20_s1_r1_e1,hsps_s1_r1_e1,,radio,"Does being very hungry create a strong reaction in you, disrupting your concentration or mood?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
hsps_i21_s1_r1_e1,hsps_s1_r1_e1,,radio,"Do changes in your life shake you up?","1, Not at all | 2,  | 3,  | 4, Moderately | 5,  | 6,  | 7, Extremely",,,,,,,y,,,hsp,,
